Expected,Actual,arts and recreation,biography,food and agriculture,geography,history,language and literature,measurements,philosophy,religion,science,social sciences,technology
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/Sport'}",114,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,{'http://dbpedia.org/ontology/AnatomicalStructure'},0,0,0,0,0,0,0,0,0,2,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Beverage', 'http://dbpedia.org/ontology/Food'}",0,0,5,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/BoardGame', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/Game'}",9,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/ChemicalCompound', 'http://dbpedia.org/ontology/ChemicalSubstance'}",0,0,0,0,0,0,0,0,0,1,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Continent', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,7,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,49,20,0,0,0,0,0,37,0
http://dbpedia.org/ontology/PersonFunction,{'http://dbpedia.org/ontology/Disease'},0,0,0,0,0,0,0,0,0,10,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal', 'http://dbpedia.org/ontology/Species'}",0,4,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/SocietalEvent', 'http://dbpedia.org/ontology/MilitaryConflict'}",0,0,0,0,10,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Film', 'http://dbpedia.org/ontology/Work'}",0,0,0,0,0,0,0,0,0,0,0,1
http://dbpedia.org/ontology/PersonFunction,{'http://dbpedia.org/ontology/Food'},0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/HistoricalPeriod', 'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/TimePeriod'}",0,0,0,0,8,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/HistoricalPeriod', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/TimePeriod', 'http://dbpedia.org/ontology/HistoricalRegion', 'http://dbpedia.org/ontology/Region'}",0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/HistoricalPeriod', 'http://dbpedia.org/ontology/TimePeriod'}",0,0,0,0,13,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,{'http://dbpedia.org/ontology/Language'},0,0,0,0,0,30,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Ocean', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Sea', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,42,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/HistoricalRegion', 'http://dbpedia.org/ontology/Region'}",0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,3,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Mineral', 'http://dbpedia.org/ontology/ChemicalSubstance'}",0,0,0,0,0,0,0,0,0,4,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/BasketballTeam'}",0,0,0,0,0,0,0,0,0,0,4,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent'}",0,0,0,0,0,0,0,0,0,0,26,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Animal', 'http://dbpedia.org/ontology/Royalty'}",0,4,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Politician', 'http://dbpedia.org/ontology/Animal'}",0,5,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Writer', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Animal'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Region'}",0,0,0,3,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Taxon', 'http://dbpedia.org/ontology/TopicalConcept'}",0,0,5,0,0,0,0,0,0,5,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/TeamSport', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/Sport'}",51,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject', 'http://dbpedia.org/ontology/MedicalSpecialty'}",0,0,0,0,0,0,0,0,0,26,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject'}",154,2,0,3,0,104,0,53,6,158,117,66
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/Ideology'}",0,0,0,0,0,0,0,0,0,0,50,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/MusicGenre', 'http://dbpedia.org/ontology/Genre'}",160,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/Work', 'http://dbpedia.org/ontology/TelevisionShow'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PersonFunction,"{'http://dbpedia.org/ontology/WrittenWork', 'http://dbpedia.org/ontology/Newspaper', 'http://dbpedia.org/ontology/PeriodicalLiterature', 'http://dbpedia.org/ontology/Work'}",0,2,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Album', 'http://dbpedia.org/ontology/MusicalWork', 'http://dbpedia.org/ontology/Work'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Dam', 'http://dbpedia.org/ontology/Infrastructure'}",2,0,0,44,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Monument'}",0,3,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/PowerStation', 'http://dbpedia.org/ontology/Infrastructure'}",2,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/RailwayLine', 'http://dbpedia.org/ontology/RouteOfTransportation', 'http://dbpedia.org/ontology/Infrastructure'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Road', 'http://dbpedia.org/ontology/RouteOfTransportation', 'http://dbpedia.org/ontology/Infrastructure'}",0,0,0,4,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/RouteOfTransportation', 'http://dbpedia.org/ontology/Bridge', 'http://dbpedia.org/ontology/Infrastructure'}",0,0,0,445,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/RouteOfTransportation', 'http://dbpedia.org/ontology/Infrastructure', 'http://dbpedia.org/ontology/Bridge', 'http://dbpedia.org/ontology/Road'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/RouteOfTransportation', 'http://dbpedia.org/ontology/Road', 'http://dbpedia.org/ontology/Infrastructure'}",1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/SkiArea', 'http://dbpedia.org/ontology/SportFacility', 'http://dbpedia.org/ontology/SkiResort'}",0,0,0,8,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/SkiArea', 'http://dbpedia.org/ontology/SportFacility'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Castle'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/HistoricBuilding'}",2,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Monument'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Museum', 'http://dbpedia.org/ontology/ReligiousBuilding', 'http://dbpedia.org/ontology/Monument', 'http://dbpedia.org/ontology/Mosque'}",1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Museum'}",0,4,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/ReligiousBuilding', 'http://dbpedia.org/ontology/Church'}",0,2,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/ReligiousBuilding', 'http://dbpedia.org/ontology/Monastery'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/ReligiousBuilding'}",0,4,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Skyscraper'}",4,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure'}",1,15,0,1,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Church', 'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/HistoricBuilding', 'http://dbpedia.org/ontology/ReligiousBuilding'}",0,5,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,{'http://dbpedia.org/ontology/Currency'},0,0,0,0,0,0,0,0,0,0,8,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Dam', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/RouteOfTransportation', 'http://dbpedia.org/ontology/Infrastructure', 'http://dbpedia.org/ontology/Bridge'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal', 'http://dbpedia.org/ontology/Species'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/HistoricalPeriod', 'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/TimePeriod', 'http://dbpedia.org/ontology/MilitaryConflict', 'http://dbpedia.org/ontology/SocietalEvent'}",0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,{'http://dbpedia.org/ontology/Language'},0,0,0,0,0,18,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/GovernmentAgency'}",0,0,0,0,0,0,0,0,0,0,3,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Legislature'}",0,0,0,0,0,0,0,0,0,0,2,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/EducationalInstitution', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/School'}",0,0,0,61,1,0,0,0,0,1,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/EducationalInstitution', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/University'}",0,1,0,40,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Politician', 'http://dbpedia.org/ontology/Animal'}",0,8,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Scientist', 'http://dbpedia.org/ontology/Animal'}",0,2,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Writer', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Animal'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,{'http://dbpedia.org/ontology/PersonFunction'},0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/School', 'http://dbpedia.org/ontology/EducationalInstitution', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/University'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/Taxon', 'http://dbpedia.org/ontology/TopicalConcept'}",0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Place,"{'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject'}",0,0,0,0,0,0,0,1,0,1,1,0
http://dbpedia.org/ontology/PoliticalParty,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,0,0,0,0,0,0,0,7,0
http://dbpedia.org/ontology/PoliticalParty,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent'}",0,2,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Politician,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,16,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Beverage', 'http://dbpedia.org/ontology/Food'}",0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/HistoricBuilding'}",100,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Skyscraper'}",2,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure'}",3,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/CelestialBody', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Planet'}",0,0,0,0,0,0,0,0,0,1,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal', 'http://dbpedia.org/ontology/Species'}",0,2,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/SocietalEvent', 'http://dbpedia.org/ontology/MilitaryConflict'}",0,0,0,0,9,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/HistoricalPeriod', 'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/TimePeriod', 'http://dbpedia.org/ontology/MilitaryConflict', 'http://dbpedia.org/ontology/SocietalEvent'}",0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/HistoricalPeriod', 'http://dbpedia.org/ontology/TimePeriod'}",0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Lake', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,26,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,{'http://dbpedia.org/ontology/Language'},0,0,0,0,0,2,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Bay', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Mountain', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/MountainRange'}",0,0,0,16,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Ocean', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,329,1,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Sea', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,441,1,1,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,4,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Volcano'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent'}",0,0,0,0,0,0,0,0,0,0,2,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Animal', 'http://dbpedia.org/ontology/Royalty'}",0,2,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Politician', 'http://dbpedia.org/ontology/Animal'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,{'http://dbpedia.org/ontology/PersonFunction'},0,2,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/WorldHeritageSite'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Stream', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Canal', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,12,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/Stream', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/River', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,205,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/PopulatedPlace,"{'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/MusicGenre', 'http://dbpedia.org/ontology/Genre'}",1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Province,"{'http://dbpedia.org/ontology/Continent', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Province,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,3,1,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Province,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,37,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Province,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,5,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Province,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,9,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Province,"{'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Region'}",0,0,0,11,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Province,"{'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/Region'}",0,0,0,7,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Race,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,1,0,0,0,0,0,0,0,0
